dataset,categoria,split,etiqueta,tipo_defecto,archivo,mascara,origen
mvtec,leather,train,normal,,train/good/243.png,,data/datasets/mvtec/leather/train/good/243.png
mvtec,leather,train,normal,,train/good/244.png,,data/datasets/mvtec/leather/train/good/244.png
mvtec,leather,train,anomaly,color,train/anomaly/color_001.png,train/masks/color_001.png,data/datasets/mvtec/leather/test/color/001.png
mvtec,leather,train,anomaly,color,train/anomaly/color_003.png,train/masks/color_003.png,data/datasets/mvtec/leather/test/color/003.png
mvtec,leather,train,anomaly,color,train/anomaly/color_006.png,train/masks/color_006.png,data/datasets/mvtec/leather/test/color/006.png
mvtec,leather,train,anomaly,color,train/anomaly/color_009.png,train/masks/color_009.png,data/datasets/mvtec/leather/test/color/009.png
mvtec,leather,train,anomaly,color,train/anomaly/color_016.png,train/masks/color_016.png,data/datasets/mvtec/leather/test/color/016.png
mvtec,leather,train,anomaly,color,train/anomaly/color_018.png,train/masks/color_018.png,data/datasets/mvtec/leather/test/color/018.png
mvtec,leather,train,anomaly,cut,train/anomaly/cut_002.png,train/masks/cut_002.png,data/datasets/mvtec/leather/test/cut/002.png
mvtec,leather,train,anomaly,cut,train/anomaly/cut_003.png,train/masks/cut_003.png,data/datasets/mvtec/leather/test/cut/003.png
mvtec,leather,train,anomaly,cut,train/anomaly/cut_004.png,train/masks/cut_004.png,data/datasets/mvtec/leather/test/cut/004.png
mvtec,leather,train,anomaly,cut,train/anomaly/cut_005.png,train/masks/cut_005.png,data/datasets/mvtec/leather/test/cut/005.png
mvtec,leather,train,anomaly,cut,train/anomaly/cut_008.png,train/masks/cut_008.png,data/datasets/mvtec/leather/test/cut/008.png
mvtec,leather,train,anomaly,cut,train/anomaly/cut_013.png,train/masks/cut_013.png,data/datasets/mvtec/leather/test/cut/013.png
mvtec,leather,train,anomaly,glue,train/anomaly/glue_005.png,train/masks/glue_005.png,data/datasets/mvtec/leather/test/glue/005.png
mvtec,leather,train,anomaly,glue,train/anomaly/glue_006.png,train/masks/glue_006.png,data/datasets/mvtec/leather/test/glue/006.png
mvtec,leather,train,anomaly,glue,train/anomaly/glue_010.png,train/masks/glue_010.png,data/datasets/mvtec/leather/test/glue/010.png
mvtec,leather,train,anomaly,glue,train/anomaly/glue_011.png,train/masks/glue_011.png,data/datasets/mvtec/leather/test/glue/011.png
mvtec,leather,train,anomaly,glue,train/anomaly/glue_013.png,train/masks/glue_013.png,data/datasets/mvtec/leather/test/glue/013.png
mvtec,leather,train,anomaly,glue,train/anomaly/glue_017.png,train/masks/glue_017.png,data/datasets/mvtec/leather/test/glue/017.png
mvtec,leather,train,anomaly,poke,train/anomaly/poke_004.png,train/masks/poke_004.png,data/datasets/mvtec/leather/test/poke/004.png
mvtec,leather,train,anomaly,poke,train/anomaly/poke_006.png,train/masks/poke_006.png,data/datasets/mvtec/leather/test/poke/006.png
mvtec,leather,train,anomaly,poke,train/anomaly/poke_011.png,train/masks/poke_011.png,data/datasets/mvtec/leather/test/poke/011.png
mvtec,leather,train,anomaly,poke,train/anomaly/poke_012.png,train/masks/poke_012.png,data/datasets/mvtec/leather/test/poke/012.png
mvtec,leather,train,anomaly,poke,train/anomaly/poke_015.png,train/masks/poke_015.png,data/datasets/mvtec/leather/test/poke/015.png
mvtec,leather,train,anomaly,poke,train/anomaly/poke_016.png,train/masks/poke_016.png,data/datasets/mvtec/leather/test/poke/016.png
mvtec,leather,test,normal,,test/good/000.png,,data/datasets/mvtec/leather/test/good/000.png
mvtec,leather,test,normal,,test/good/001.png,,data/datasets/mvtec/leather/test/good/001.png
mvtec,leather,test,normal,,test/good/002.png,,data/datasets/mvtec/leather/test/good/002.png
mvtec,leather,test,normal,,test/good/003.png,,data/datasets/mvtec/leather/test/good/003.png
mvtec,leather,test,normal,,test/good/004.png,,data/datasets/mvtec/leather/test/good/004.png
mvtec,leather,test,normal,,test/good/005.png,,data/datasets/mvtec/leather/test/good/005.png
mvtec,leather,test,normal,,test/good/006.png,,data/datasets/mvtec/leather/test/good/006.png
mvtec,leather,test,normal,,test/good/007.png,,data/datasets/mvtec/leather/test/good/007.png
mvtec,leather,test,normal,,test/good/008.png,,data/datasets/mvtec/leather/test/good/008.png
mvtec,leather,test,normal,,test/good/009.png,,data/datasets/mvtec/leather/test/good/009.png
mvtec,leather,test,normal,,test/good/010.png,,data/datasets/mvtec/leather/test/good/010.png
mvtec,leather,test,normal,,test/good/011.png,,data/datasets/mvtec/leather/test/good/011.png
mvtec,leather,test,normal,,test/good/012.png,,data/datasets/mvtec/leather/test/good/012.png
mvtec,leather,test,normal,,test/good/013.png,,data/datasets/mvtec/leather/test/good/013.png
mvtec,leather,test,normal,,test/good/014.png,,data/datasets/mvtec/leather/test/good/014.png
mvtec,leather,test,normal,,test/good/015.png,,data/datasets/mvtec/leather/test/good/015.png
mvtec,leather,test,normal,,test/good/016.png,,data/datasets/mvtec/leather/test/good/016.png
mvtec,leather,test,normal,,test/good/017.png,,data/datasets/mvtec/leather/test/good/017.png
mvtec,leather,test,normal,,test/good/018.png,,data/datasets/mvtec/leather/test/good/018.png
mvtec,leather,test,normal,,test/good/019.png,,data/datasets/mvtec/leather/test/good/019.png
mvtec,leather,test,normal,,test/good/020.png,,data/datasets/mvtec/leather/test/good/020.png
mvtec,leather,test,normal,,test/good/021.png,,data/datasets/mvtec/leather/test/good/021.png
mvtec,leather,test,normal,,test/good/022.png,,data/datasets/mvtec/leather/test/good/022.png
mvtec,leather,test,normal,,test/good/023.png,,data/datasets/mvtec/leather/test/good/023.png
mvtec,leather,test,normal,,test/good/024.png,,data/datasets/mvtec/leather/test/good/024.png
mvtec,leather,test,normal,,test/good/025.png,,data/datasets/mvtec/leather/test/good/025.png
mvtec,leather,test,normal,,test/good/026.png,,data/datasets/mvtec/leather/test/good/026.png
mvtec,leather,test,normal,,test/good/027.png,,data/datasets/mvtec/leather/test/good/027.png
mvtec,leather,test,normal,,test/good/028.png,,data/datasets/mvtec/leather/test/good/028.png
mvtec,leather,test,normal,,test/good/029.png,,data/datasets/mvtec/leather/test/good/029.png
mvtec,leather,test,normal,,test/good/030.png,,data/datasets/mvtec/leather/test/good/030.png
mvtec,leather,test,normal,,test/good/031.png,,data/datasets/mvtec/leather/test/good/031.png
mvtec,leather,test,anomaly,color,test/anomaly/color_000.png,test/masks/color_000.png,data/datasets/mvtec/leather/test/color/000.png
mvtec,leather,test,anomaly,color,test/anomaly/color_002.png,test/masks/color_002.png,data/datasets/mvtec/leather/test/color/002.png
mvtec,leather,test,anomaly,color,test/anomaly/color_004.png,test/masks/color_004.png,data/datasets/mvtec/leather/test/color/004.png
mvtec,leather,test,anomaly,color,test/anomaly/color_005.png,test/masks/color_005.png,data/datasets/mvtec/leather/test/color/005.png
mvtec,leather,test,anomaly,color,test/anomaly/color_007.png,test/masks/color_007.png,data/datasets/mvtec/leather/test/color/007.png
mvtec,leather,test,anomaly,color,test/anomaly/color_008.png,test/masks/color_008.png,data/datasets/mvtec/leather/test/color/008.png
mvtec,leather,test,anomaly,color,test/anomaly/color_010.png,test/masks/color_010.png,data/datasets/mvtec/leather/test/color/010.png
mvtec,leather,test,anomaly,color,test/anomaly/color_011.png,test/masks/color_011.png,data/datasets/mvtec/leather/test/color/011.png
mvtec,leather,test,anomaly,color,test/anomaly/color_012.png,test/masks/color_012.png,data/datasets/mvtec/leather/test/color/012.png
mvtec,leather,test,anomaly,color,test/anomaly/color_013.png,test/masks/color_013.png,data/datasets/mvtec/leather/test/color/013.png
mvtec,leather,test,anomaly,color,test/anomaly/color_014.png,test/masks/color_014.png,data/datasets/mvtec/leather/test/color/014.png
mvtec,leather,test,anomaly,color,test/anomaly/color_015.png,test/masks/color_015.png,data/datasets/mvtec/leather/test/color/015.png
mvtec,leather,test,anomaly,color,test/anomaly/color_017.png,test/masks/color_017.png,data/datasets/mvtec/leather/test/color/017.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_000.png,test/masks/cut_000.png,data/datasets/mvtec/leather/test/cut/000.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_001.png,test/masks/cut_001.png,data/datasets/mvtec/leather/test/cut/001.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_006.png,test/masks/cut_006.png,data/datasets/mvtec/leather/test/cut/006.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_007.png,test/masks/cut_007.png,data/datasets/mvtec/leather/test/cut/007.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_009.png,test/masks/cut_009.png,data/datasets/mvtec/leather/test/cut/009.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_010.png,test/masks/cut_010.png,data/datasets/mvtec/leather/test/cut/010.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_011.png,test/masks/cut_011.png,data/datasets/mvtec/leather/test/cut/011.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_012.png,test/masks/cut_012.png,data/datasets/mvtec/leather/test/cut/012.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_014.png,test/masks/cut_014.png,data/datasets/mvtec/leather/test/cut/014.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_015.png,test/masks/cut_015.png,data/datasets/mvtec/leather/test/cut/015.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_016.png,test/masks/cut_016.png,data/datasets/mvtec/leather/test/cut/016.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_017.png,test/masks/cut_017.png,data/datasets/mvtec/leather/test/cut/017.png
mvtec,leather,test,anomaly,cut,test/anomaly/cut_018.png,test/masks/cut_018.png,data/datasets/mvtec/leather/test/cut/018.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_000.png,test/masks/fold_000.png,data/datasets/mvtec/leather/test/fold/000.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_001.png,test/masks/fold_001.png,data/datasets/mvtec/leather/test/fold/001.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_002.png,test/masks/fold_002.png,data/datasets/mvtec/leather/test/fold/002.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_003.png,test/masks/fold_003.png,data/datasets/mvtec/leather/test/fold/003.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_004.png,test/masks/fold_004.png,data/datasets/mvtec/leather/test/fold/004.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_005.png,test/masks/fold_005.png,data/datasets/mvtec/leather/test/fold/005.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_006.png,test/masks/fold_006.png,data/datasets/mvtec/leather/test/fold/006.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_007.png,test/masks/fold_007.png,data/datasets/mvtec/leather/test/fold/007.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_008.png,test/masks/fold_008.png,data/datasets/mvtec/leather/test/fold/008.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_009.png,test/masks/fold_009.png,data/datasets/mvtec/leather/test/fold/009.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_010.png,test/masks/fold_010.png,data/datasets/mvtec/leather/test/fold/010.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_011.png,test/masks/fold_011.png,data/datasets/mvtec/leather/test/fold/011.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_012.png,test/masks/fold_012.png,data/datasets/mvtec/leather/test/fold/012.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_013.png,test/masks/fold_013.png,data/datasets/mvtec/leather/test/fold/013.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_014.png,test/masks/fold_014.png,data/datasets/mvtec/leather/test/fold/014.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_015.png,test/masks/fold_015.png,data/datasets/mvtec/leather/test/fold/015.png
mvtec,leather,test,anomaly,fold,test/anomaly/fold_016.png,test/masks/fold_016.png,data/datasets/mvtec/leather/test/fold/016.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_000.png,test/masks/glue_000.png,data/datasets/mvtec/leather/test/glue/000.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_001.png,test/masks/glue_001.png,data/datasets/mvtec/leather/test/glue/001.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_002.png,test/masks/glue_002.png,data/datasets/mvtec/leather/test/glue/002.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_003.png,test/masks/glue_003.png,data/datasets/mvtec/leather/test/glue/003.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_004.png,test/masks/glue_004.png,data/datasets/mvtec/leather/test/glue/004.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_007.png,test/masks/glue_007.png,data/datasets/mvtec/leather/test/glue/007.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_008.png,test/masks/glue_008.png,data/datasets/mvtec/leather/test/glue/008.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_009.png,test/masks/glue_009.png,data/datasets/mvtec/leather/test/glue/009.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_012.png,test/masks/glue_012.png,data/datasets/mvtec/leather/test/glue/012.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_014.png,test/masks/glue_014.png,data/datasets/mvtec/leather/test/glue/014.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_015.png,test/masks/glue_015.png,data/datasets/mvtec/leather/test/glue/015.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_016.png,test/masks/glue_016.png,data/datasets/mvtec/leather/test/glue/016.png
mvtec,leather,test,anomaly,glue,test/anomaly/glue_018.png,test/masks/glue_018.png,data/datasets/mvtec/leather/test/glue/018.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_000.png,test/masks/poke_000.png,data/datasets/mvtec/leather/test/poke/000.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_001.png,test/masks/poke_001.png,data/datasets/mvtec/leather/test/poke/001.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_002.png,test/masks/poke_002.png,data/datasets/mvtec/leather/test/poke/002.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_003.png,test/masks/poke_003.png,data/datasets/mvtec/leather/test/poke/003.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_005.png,test/masks/poke_005.png,data/datasets/mvtec/leather/test/poke/005.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_007.png,test/masks/poke_007.png,data/datasets/mvtec/leather/test/poke/007.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_008.png,test/masks/poke_008.png,data/datasets/mvtec/leather/test/poke/008.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_009.png,test/masks/poke_009.png,data/datasets/mvtec/leather/test/poke/009.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_010.png,test/masks/poke_010.png,data/datasets/mvtec/leather/test/poke/010.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_013.png,test/masks/poke_013.png,data/datasets/mvtec/leather/test/poke/013.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_014.png,test/masks/poke_014.png,data/datasets/mvtec/leather/test/poke/014.png
mvtec,leather,test,anomaly,poke,test/anomaly/poke_017.png,test/masks/poke_017.png,data/datasets/mvtec/leather/test/poke/017.png
mvtec,metal_nut,train,normal,,train/good/000.png,,data/datasets/mvtec/metal_nut/train/good/000.png
mvtec,metal_nut,train,normal,,train/good/001.png,,data/datasets/mvtec/metal_nut/train/good/001.png
mvtec,metal_nut,train,normal,,train/good/002.png,,data/datasets/mvtec/metal_nut/train/good/002.png
mvtec,metal_nut,train,normal,,train/good/003.png,,data/datasets/mvtec/metal_nut/train/good/003.png
mvtec,metal_nut,train,normal,,train/good/004.png,,data/datasets/mvtec/metal_nut/train/good/004.png
mvtec,metal_nut,train,normal,,train/good/005.png,,data/datasets/mvtec/metal_nut/train/good/005.png
mvtec,metal_nut,train,normal,,train/good/006.png,,data/datasets/mvtec/metal_nut/train/good/006.png
mvtec,metal_nut,train,normal,,train/good/007.png,,data/datasets/mvtec/metal_nut/train/good/007.png
mvtec,metal_nut,train,normal,,train/good/008.png,,data/datasets/mvtec/metal_nut/train/good/008.png
mvtec,metal_nut,train,normal,,train/good/009.png,,data/datasets/mvtec/metal_nut/train/good/009.png
mvtec,metal_nut,train,normal,,train/good/010.png,,data/datasets/mvtec/metal_nut/train/good/010.png
mvtec,metal_nut,train,normal,,train/good/011.png,,data/datasets/mvtec/metal_nut/train/good/011.png
